smiles,pka
Fc1ccc(-c2ccc3nccn3n2)cn1,3.34
C=Nc1ccc([N+](=O)[O-])cc1,4.39
CCCCCCCCC/C(=N\O)c1ccccn1,2.59
Nc1ccc2ccc(N3CCNCC3)nc2n1,8.77
CC12CC(C/C1=N/O)C(C)(C)C2,2.31
Oc1nccc(N/N=C/c2ccccc2)n1,4.16
Cc1nc(N)c(N2CCNCC2)c(O)n1,8.79
NC(=S)N/N=C1\CCc2ccccc2C1,2.46
Nc1nccc2cnc(-c3ccccc3)n12,6.54
COc1ccc(/N=C/N(C)C)c(C)c1,10.19
CC12CC(=O)NN=C1c1ccccc1C2,1.49
CN(C)C(=O)C(NCCO)c1ccccc1,7.5
CC/C(N)=N\NC(=O)OC(C)(C)C,4.72
CC(C)(NO)/C(=N\O)c1ccccc1,3.08
CCOC(=O)C1CN(C2CC2)CCC1=O,6.11
N/C(=N\c1ccccc1)c1ccccc1N,8.66
Cc1nc2c(ccc3ncccc32)[nH]1,5.94
O=c1oc2ccccc2n1CCN1CCCCC1,8.27
O=C(NCc1cccnc1)NCc1cccnc1,5.12
Nc1cc2nc(-c3ccccc3)cn2cn1,5.19
Nc1nc(Cl)cc(NCC2(O)CC2)n1,5.11
C=CCSc1nn(CC=C)cc2ncnc1-2,4.34
Nc1ncnc2c1ncn2CC(O)C(=O)O,4.21
Cc1nn(CC(C)C(=O)O)c(C)c1C,3.59
CNC(=O)NCCN1CC2CCC(CC2)C1,9.3
COc1nc2[nH]ccc2c(=O)[nH]1,2.7
CC(C)C(N)(C(=O)O)c1ccccc1,9.01
CNC(=O)OCc1nc(SC)n(C)c1CO,3.61
Nc1ncnc2scc(-c3ccccc3)c12,4.07
Cc1nc2ccccc2n1Cc1nnc(N)o1,5.77
OCC(O)C1OC2CC1Nc1ccccc1N2,3.87
O=c1[nH]c2cc(Br)cnc2[nH]1,1.48
C/C(CCc1ccccc1)=N\NC(N)=S,2.9
C=C1CN=C(Nc2ccc(F)cc2F)S1,3.62
Cc1cc2ncn(C3CCCCO3)c2cc1C,6.02
CC(C)OC(=O)c1cccnc1/C=N/O,1.39
OC(c1ccccn1)C1CNc2ccccc21,4.71
CNC(=O)OCc1c(CO)nc(SC)n1C,3.62
CN(C)S(=O)(=O)n1cnc(CO)c1,2.34
O=C(O)C1CC(c2ccccc2O)=NO1,2.0
Nc1ccccc1/C(O)=C1/CCOC1=O,3.21
Cc1cc(C)c2cc(N)c(Cl)nc2n1,2.37
COc1ccc(OC)c(NC2=NCCO2)c1,3.69
CC1(C)CC(C)(C)C1=NNC(N)=O,1.63
c1ccc(NCn2cnc3ccccc32)cc1,5.5
C=C(c1ccccc1)C1(O)CCCCC1N,9.72
O=C1NC2(CCNCC2)Oc2ccccc21,9.48
Fc1cccc(/C=N/Nc2ccccn2)c1,4.64
NNc1ncc2c(n1)-c1ccccc1OC2,7.5
CN(C(=N)c1ccccc1)c1ccccc1,8.6
C#CCNC(Cc1c[nH]cn1)C(=O)O,7.91
c1cncc(-c2ncc3cccnc3n2)c1,3.9
CN(C)CC(CO)(CN(C)C)CN(C)C,8.99
Cc1nc(N/N=C/c2ccccn2)sc1C,3.44
N#CCc1nc(Cc2ccccc2)n[nH]1,0.88
COc1ccc(N2CN(C)CSC2=S)cc1,4.45
Cc1nc2[nH]ncn2c(=O)c1CCCl,0.78
CC(=O)Nn1cnc(C(=N)C#N)c1N,4.52
N=S(=O)(c1ccccc1)c1ccccc1,3.0
Nc1c(Cl)ncnc1NCC1(CO)CCC1,3.08
CC1=Nc2c(C#N)ncn2N=C(C)C1,6.55
C=CCCCCCCCCCCCC1CCC(CC)N1,11.74
COC1=NCc2ccccc2-c2ccccc21,4.25
OCC1C(O)C(O)[C@@H]2SCCN12,6.42
Nc1ncnc2c1sc1nc3ccccc3n12,3.67
C/N=c1/oc2ccccc2cc1C(N)=O,3.35
OCC1OC(n2ccc3cnccc32)CC1O,8.12
CN(C)C(=N/O)/C(=N\O)N(C)C,3.45
Cc1ccnc2sc3ccccc3c(=O)c12,2.64
CNC(=S)N/N=C/c1cc(C)ccc1C,3.07
Nc1nnc2ccc(-c3ccccc3)cn12,2.88
CN1CCCN2CCN(C)CCN(CC1)CC2,9.01
Cc1cccc(-c2nnc(S)[nH]2)c1,1.81
CS(=O)(=O)CCC(N)P(=O)(O)O,9.42
CC1=Nc2c(N)nc(N)nc2N(C)C1,5.9
CCc1n[nH]c(=O)n1-c1ccncc1,3.84
c1ccc2c(c1)SCCC2NC1=NCCO1,6.55
O/N=C1\CCc2cc3c(cc21)CCC3,2.7
OC1=CN=C(C2CC2)Oc2ccccc21,1.8
O=c1cnc2cc3ccccc3cc2[nH]1,0.81
NCCOc1cncc(C=Cc2ccncc2)c1,9.28
NC(=O)c1ccccc1-c1ncc[nH]1,6.09
N#CC1CCCCC1NC1(C#N)CCCCC1,4.36
O=c1c2cccnc2ncn1CCN1CCCC1,8.01
Oc1nncc(N/N=C/c2ccccn2)n1,3.05
CC1NCCC(CC(=O)O)C1CC(=O)O,10.63
N/N=C(\Cc1ccccc1)NN=C(N)N,9.73
CN(C)CC1CCC(=C2CCCC2)C1=O,8.86
CCOC(=O)c1sc2ncnc(N)c2c1C,3.99
C/C(=N/NC(N)=S)c1ccc[nH]1,2.36
CC(Nc1ccc(Cl)cc1)c1ccncc1,5.03
CCCN(CCCN)/[N+]([O-])=N\O,9.61
O=C1C2CCN(CC2)C1CN1CCOCC1,6.33
CS(=N)(=O)CCC(N)P(=O)(O)O,9.81
Cc1nc(C)c(N2CCNCC2)c(O)n1,8.78
C1CCC2C(C1)CCCC2NC1=NCCO1,7.17
Fc1ccc(/C=N/Nc2ccccn2)cc1,4.68
Nc1ncnc2sc(Nc3ccccc3)nc12,2.89
CN(C)CCn1cnc2sc3ccccc3c21,9.06
Cc1ccc(CNc2ccc(Br)cc2)cc1,3.75
Nc1ncc(Sc2ccccc2C(=O)O)s1,4.28
c1ccc(C2Cc3cn[nH]c3C2)cc1,2.9
NC(CCCCNCc1ccccc1O)C(=O)O,10.71
CC(C)=Nn1cnc(C(=N)C#N)c1N,7.33
Cc1nc2ccccc2n1CC(C)C(=O)O,6.18
NC(=O)C(c1ccccc1)N1CCOCC1,5.56
C/C(=N\C1CCCCC1)c1ccccc1O,6.09
CC(C)Nc1n[nH]c2ccc(N)cc12,4.0
N#CCCC(CC#N)N1CCN(CCO)CC1,7.31
CCOP(=O)(CN1CCNCCNCC1)OCC,9.88
Nc1ncnc(O)c1/N=C/c1ccccc1,2.94
O=C1CCSc2c(cnc3ccccc23)N1,3.87
CCN(CC)CCOCC1CCCN2CCCCC12,9.73
CCNC1CC(C(C)(C)NCC)CC=C1C,11.02
CNn1c(-c2ccccc2)n[nH]c1=O,3.76
Nc1ncc2cccc(-c3ccccc3)n12,9.66
O=C(O)CC(Nc1ccccc1)C(=O)O,2.49
C=CC(=O)C#Cc1cnc(OC)nc1OC,2.4
N#CC(NCCc1ccccc1)c1ccccc1,5.09
OCC1OC(n2cnc3cccnc32)CC1O,2.42
N=C(c1ccccc1)N(O)C1CCCCC1,8.06
CCCCCCC(/C=N/O)C(C)(O)CCC,3.35
CCn1cnc2c(=S)nc(N)[nH]c21,4.1
Cc1nn2c3ccccc3nc2n(C)c1=O,3.11
CN(C)CCN(C)CC1COC(C)(C)O1,8.81
CCNc1ccc2c(c1)Cc1ccccc1-2,4.74
NC1(C(=O)O)CCC(C(=O)O)CC1,9.83
CSc1c[nH]c2ncnc(NCCCO)c12,6.15
CN1CNc2nc(N)n(C)c(=O)c2C1,5.31
C=C1CN=C(Nc2ccc(Cl)cc2)S1,4.99
CN(CCO)c1nc(N)cc(=O)[nH]1,0.78
Cc1ccc(Cc2nnc(S)[nH]2)cc1,2.35
CCCCNC(=S)N/N=C/c1ccccc1F,1.62
O=c1[nH][nH]c2ccc(Br)cc12,0.78
COC(=O)C1CN=CN1CCc1ccccc1,7.04
COc1ccc(NC(C)c2ccncc2)cc1,5.25
CSCC1CC(c2ccc(Cl)cc2)=NO1,2.59
CC(C)(Cc1ccccc1)NC1=NCCO1,6.97
CCOC(=O)C(=O)NCCCN1CCOCC1,7.04
CCCCCCCCCCCCCCNCC(OCC)OCC,9.2
Nc1nccc2nc(-c3ccccc3)cn12,5.15
c1cc(-c2cn3c(n2)SCC3)ccn1,4.25
NN/C(Cc1ccccc1)=N/NC(N)=S,5.23
NC(CSC(=O)c1ccccc1)C(=O)O,8.28
O=c1cc[nH]c2c1ccc1ncccc12,3.21
CC(Nc1cccc(Cl)c1)c1ccncc1,5.02
CSc1cnc2c(ccc3cnccc32)c1O,4.72
ClCCSc1c2ccccc2nc2ccccc12,6.22
C/C(COc1ccccc1)=N\NC(N)=S,1.57
C=CCn1c2c(sc1=S)C(S)NC=N2,8.52
CC(C(=O)c1ccncc1)c1ccccn1,4.29
NC12CC3CC(C1)CC(Cl)(C3)C2,10.67
CN(C)CC1COC2Cc3ccccc3C1O2,9.25
COc1ccc2c(c1)C(=O)CC(N)C2,9.4
CCN(CC)/C(=C\Cl)Nc1ccccn1,6.6
NNc1[nH]c(=S)[nH]c1C(N)=O,3.66
CCC(CCN)(CCN)[N+](=O)[O-],10.36
CSc1ncc2c(n1)-c1ccccc1OC2,2.69
CN(C)CCC(=O)/C=C\c1ccccc1,8.59
S=C(NN=C1NCCCN1)Nc1ccccc1,6.88
O=C1CCCCCCCCCCC1CN1CCOCC1,7.03
CCN(CC)CSc1nc2ccccc2[nH]1,6.37
Fc1ccc2c3c([nH]c2c1)CCNC3,9.14
CC(C)=C1CCC(CN2CCCC2)C1=O,9.31
CCOC(=N)CC(=O)Nc1ccccc1CC,6.53
CN(NC(=O)c1cccs1)C1=NCCN1,9.38
NC1CC(=O)c2c(Cl)sc(Cl)c21,8.09
CN(C)/C=N\c1cc[nH]c(=O)n1,8.11
NC1CC(=O)c2c(Br)sc(Br)c21,8.12
NC1CC(Cl)c2c(Cl)sc(Cl)c21,8.72
CN(NC(=O)c1ccco1)C1=NCCN1,9.34
COc1cc(CCN(C)C)cc(OC)c1OC,9.1
CN(/N=C/c1ccccn1)C1=NCCN1,7.95
CC(C)NCCC(O)c1cc2ccccc2o1,9.72
C=C(CN(C)C)C(=O)c1ccccc1C,7.66
OCCCCCNc1ccnc2cc(Cl)ccc12,7.31
O=C(O)C1(c2ccccc2)CCCNCC1,10.42
Oc1c(-c2ccccc2)nc2ccccn12,4.66
Clc1ccc(OCC2NC3C=CC32)cn1,8.49
Brc1ccc(CCNCCN2CCCCC2)cc1,9.77
NC(CCC(=O)c1ccccn1)C(=O)O,9.11
Oc1c(CN2CCCC2)ccc2cccnc12,10.24
COc1ccc(CNc2ncnc(N)n2)cc1,6.46
O=C1CCCCCCCCCCC1CN1CCCCC1,9.21
Cc1ccc(N/N=C/c2ccncc2)cc1,4.3
Clc1ccc(CCn2cncn2)c(Cl)c1,2.07
C[N+](C)(C)CC1CCCC/C1=N\O,2.2
NCCCNCCSSC/C=C\CSSCCNCCCN,10.33
Cc1c(CN)c(C)c(CN)c(C)c1CN,9.77
Nc1ccc2cc(C(F)(F)F)ccc2n1,6.05
Nc1cc(C(F)(F)F)c2ccccc2n1,5.79
Cc1nn(C)c(C)c1C#Cc1ccccc1,2.94
CCCCN1CCC[C@H](O)[C@H]1CO,9.56
N=C(N)c1ncc(NCC(=O)O)nc1N,9.05
CCCCSc1nc2cc(OC)ccc2[nH]1,4.72
COc1ccc2[nH]c(SCCCO)nc2c1,4.71
C[C@H]1OC2(CS1)CN1CCC2CC1,8.59
CCc1sc(Nc2ccc(OC)cc2)nc1C,3.94
CN(C)c1csc2c(=O)[nH]cnc12,0.62
NC(=O)c1cnc(OC2CCCC2)nc1N,4.47
CC(C)Oc1ncc(C(N)=O)c(N)n1,4.47
NC(=O)c1cnc(SC2CCCC2)nc1N,5.44
NC(=O)c1cnc(NC2CCCC2)nc1N,5.93
N=C(N)c1cnc(OC2CCCC2)nc1N,9.59
Fc1cccc(CCCN2C3CCC2CC3)c1,9.76
Nc1cccc(CC2SC(=O)NC2=O)c1,4.13
CCOC(=O)CC(=O)c1nccn1CCOC,2.64
CCCCCCCCCCCCCCCC(=O)OCCCN,10.14
CCN(CC)Cc1c(O)ccc2ccccc12,10.86
ClC(Cl)(Cl)c1ccc2ccccc2n1,2.43
Cn1c(-c2ccccc2)nc2ccccc21,4.81
N#Cc1cc(N)ccc1-c1ccccc1Cl,2.47
Nc1ccc(-c2ccccc2Cl)c(F)c1,3.03
N[C@@H]1Cc2ccccc2N(O)C1=O,7.39
CCCCSc1nc2ccccc2n1CC(=O)O,4.55
CCCN1CCC(c2ccc(Cl)cc2)CC1,9.62
CCCN1CCC(c2ccc(OC)cc2)CC1,9.66
O=C(CCc1ccccc1)NNc1ccncc1,8.19
Cc1ccc2c(O)c(C(=O)O)sc2n1,1.62
CC1COC(NC(C2CC2)C2CC2)=N1,6.85
CC1CCC(Nc2ccc(I)cc2Cl)=N1,7.27
CC(=O)OCCCCCCCCCOc1cccnc1,4.8
CC(=O)OCCCCCCCCCOc1ccccn1,2.92
Nc1nc2c(-c3cccnc3)cccn2n1,4.5
Nc1nc2c(-c3ccncc3)cccn2n1,4.32
O=c1nc(NCc2cccnc2)cc[nH]1,3.82
O=C(Cn1cncn1)c1ccc(Cl)cc1,2.22
O=C(Cn1cncn1)c1ccc(F)cc1F,2.22
Oc1cccc(/C=N/c2ccccc2O)c1,1.05
Oc1cccc(/N=C/c2ccccc2O)c1,1.64
Oc1ccc(/N=C/c2ccccc2O)cc1,2.52
CN(C)CCNC(=O)c1ccc(Cl)cc1,8.51
NCCCCCNc1ccnc2cc(Cl)ccc12,10.21
NCCCNCCCNCCCn1ccc(N)nc1=O,10.49
NC1C2C3CC4C2C(O)C2C1C3C42,10.2
CCCCCc1nc2c(c(C)c1O)CCN2C,8.23
CCCCN(CCCC)CCOCCCc1ccccc1,9.95
c1ccc(CCCOCCN2CCCCCC2)cc1,9.58
C=CCN(CC=C)CCOCCCc1ccccc1,8.16
NNc1nc(N2CCOCC2)c2sccc2n1,10.02
CC=C=CCNC[C@H](C)c1ccccc1,9.23
Cc1ccc(CN(C)C)c(O)c(=O)c1,7.89
N=C1C=Cc2ccc(N)c3cccc1c23,10.27
CCOc1ccc(/C=N/NC(=N)N)cc1,8.52
Cc1nc2c(cc(O)c3ccccc32)s1,2.77
Nc1ccc(Nc2coc3ccccc23)cc1,5.14
Cc1cccc(N2CCN(CCN)CC2)c1C,9.38
CCCCOc1ccccc1/C=N/NC(=N)N,8.48
C#CCN(C)[C@H]1CCc2ccccc21,8.46
Cc1cc2cc(C)c(NCCN)nc2cc1C,9.61
Nc1ccccc1Nc1ccc2c(c1)OCO2,3.33
COCCCNCCOc1ccc2ccccc2c1Br,9.5
Clc1cccc(Cl)c1/N=C1/NCCO1,2.04
CCCCNCC(=O)Nc1c(C)cccc1Cl,8.69
N=C(N)C(O)c1ccc2c(c1)OCO2,10.79
CCN(CC)CCNC1=NCCc2ccccc21,10.01
CCOC(=O)Nc1nc2ccccc2[nH]1,4.28
Fc1cccc2c1CN(NC1=NCCN1)C2,11.0
Cc1cc(N(C)C)ccc1[PH](=O)O,4.88
CC(C)(C)NCC(O)c1cc(Br)no1,9.03
Cc1ccc2c(c1)C1CN(C)CCC1N2,8.87
CN(C)C(=O)CCNc1ccc(Br)cc1,4.65
O=C(O)c1ccccc1NCCc1ccccc1,2.08
C[S+]([O-])CC(=O)c1ccccn1,1.62
COCCCN1CCN(c2ccccc2OC)CC1,8.02
CN1CC(=O)N/C1=N\P(=O)(O)O,3.94
CC(Cc1ccccc1)N(C)Cc1ccco1,8.76
Cc1ccccc1OCC(O)CN1CC=CCC1,8.28
c1ccc(Cc2nnc3ccncc3n2)cc1,3.07
NC[C@H]1C[C@]1(F)c1ccccc1,9.96
CCCOc1c(Br)cc(CNCC)cc1OCC,9.09
CCNC(C)C(O)c1ccc(O)c(O)c1,8.96
N=C(N)NNCCOc1c(Cl)cccc1Cl,11.22
CCCCCNCCOC(=O)c1ccc(N)cc1,9.53
CCCCNCC1COc2cccc(OCC)c2O1,9.46
CNCCOC(c1ccccc1)c1ccccc1C,9.68
Nc1ccccc1C(=O)OCCC1CCCCN1,10.35
COc1ccc(Cl)c2c1CCCC2N(C)C,7.93
C[C@H](Cc1ccc(N)cc1)N(C)C,9.65
CCc1nccnc1[C@H]1CN2CCC1C2,9.02
Cc1nccnc1[C@@H]1CN2CCC1C2,9.11
c1cnc([C@H]2CN3CCC2C3)cn1,9.06
CCCN1CCC2Cc3c(O)cccc3CC21,9.83
c1nsc([C@@H]2CN3CCC2C3)n1,7.64
O=C1CCCN1CC#CC[C@H]1CCCN1,10.95
Cc1nsc([C@H]2CN3CCC2C3)n1,7.77
O=C1CN(Cc2ccccc2)CC(=O)N1,3.56
Cc1ccc2cccc(CC(=O)NN)c2c1,3.11
CC(=O)N1CCc2nc3ccccc3cc21,3.03
CN(C(=O)c1ccncc1)C1CCCCC1,3.37
ClCC(CNCc1ccccc1)c1ccccc1,9.23
Nc1n[nH]c(O)c1N=Nc1ccccc1,1.43
CCOc1ccccc1NC(=O)c1cccnc1,3.51
O=C(Nc1ccccc1)OCCN1CCOCC1,6.15
CC1CCCCC1=NNC(=O)c1ccccc1,1.7
CC1=Nn2c(nnc2-c2cccs2)SC1,5.02
Cc1cccc(-c2cnc3cccnn23)c1,2.92
Cc1noc(C)c1C(=O)Nc1cccnc1,4.37
CCOC(=O)c1cnc2cc(C)nn2c1C,2.33
CCCC/N=C(\C)C1=C(O)SCC1=O,5.68
c1ccc(-c2ccc3cnccc3n2)cc1,2.97
NNC(=O)CNC(=O)Nc1nnc(S)s1,2.84
COc1ccc(NP2(=O)NCCCN2)cc1,0.05
Oc1nncn1-c1ccccc1C(F)(F)F,1.33
COc1ccc2[nH]c(NCCCO)nc2c1,7.44
CC(=O)N(c1ccccc1)C1CCNCC1,10.03
O=C(Cc1ccccc1)Nc1ncccc1Cl,2.43
COc1nc(OC)nc(N2CCCCCC2)n1,2.6
Cc1ncc(SCc2ccccc2C)c(C)n1,2.93
C=C(C)c1sc(-c2ccccc2)nc1C,2.45
COc1cc(C=NCc2ccccc2)ccc1O,5.97
CCOC(O)=C1CSCC1=Nc1ccccc1,1.57
Cc1ccnc(Nc2ccc(CCO)cc2)n1,2.62
O=C(NC1=NCCS1)c1cccc(F)c1,4.67
O=C1NCC(Nc2ccccc2)C(=O)N1,1.91
CCOc1ccccc1NC(=O)Nn1cnnc1,1.19
CN1C2=NCCN2C(=O)c2ccccc21,4.73
CN(C)c1ccc(N=Nc2nccs2)cc1,3.53
Cc1ccc(C(=O)Nc2ncccc2C)o1,3.16
CC1C(c2ccccc2)OCCN1C=NC#N,2.25
c1ccc(CN2COC3CCCCCC32)cc1,6.84
CNc1cc(-c2ccc(OC)nc2)ncn1,4.64
N=c1c2ccccc2nc2n1CCCCCCC2,10.19
O=S1(=O)CCN(Cc2ccncc2)CC1,4.28
COC(=O)C=CSC(=S)C1CCCC1=N,8.69
COC(=O)CCCCCCCCCCN1CCCCC1,9.99
COc1nc(N)nc(NCCOCCO)c1N=O,5.98
N[C@H](CO)C(=O)NCc1ccccc1,7.85
C=CCOCC(N)C(=O)NCc1ccccc1,7.74
C#CCOCC(N)C(=O)NCc1ccccc1,7.74
CN(C)CC(N)C(=O)NCc1ccccc1,8.43
CCC(C)C(N)C(=O)NCc1ccccc1,8.51
Clc1cccc(-c2c[nH]nn2)c1Cl,0.06
Fc1ccc(C2=NOC3CCCCC23)cc1,2.66
Fc1cccc(C2=NOC3CCCCC23)c1,2.5
O[C@H]1CCN2Cc3ccccc3N=C12,8.22
CCOC(=O)C(CCCCCN)CSC(C)=O,10.21
COCc1cc(OC[C@@H]2CCN2)no1,9.64
CN1CCN(c2cccc(Cl)c2Cl)CC1,6.86
CN1CCN(c2cc3ccccc3cn2)CC1,7.64
CN1CCN(c2cnc3ccccc3c2)CC1,7.74
CN1CCN(c2ccc3ccccc3c2)CC1,7.99
CCC1(c2ccccc2)OCCC(CCN)O1,10.13
O=Cc1nccc2c1[nH]c1ccccc12,3.78
Nc1cc2c(cn1)[nH]c1ccccc12,6.54
CNc1nc(Nc2ccccc2OC)ncc1Cl,3.13
CNc1nc(Nc2ccccc2Br)ncc1Cl,3.24
c1cncc(N2CC3CNCC(C3)C2)c1,10.21
CCc1ccc(Oc2ccccc2N)c(O)c1,3.02
Cc1ncoc1C(=O)N1CC2CNCC2C1,11.17
O=C(c1cccnc1)N1CC2CNCC2C1,11.17
O=C(c1ccccn1)N1CC2CNCC2C1,11.17
O=C(c1ccccc1)N1CC2CNCC2C1,11.17
O=C(c1occc1F)N1CC2CNCC2C1,11.17
Cc1ccoc1C(=O)N1CC2CNCC2C1,11.17
O=C(C1CC1)N1CC2CNCC(C2)C1,10.26
O=C(c1ccncc1)N1CC2CNCC2C1,11.17
Cc1c(C)c2c(c(C)c1Br)NCCO2,4.73
Cc1c(C)c2c(c(C)c1Cl)NCCO2,4.65
N/C(CC(=O)Nc1ccccc1F)=N\O,4.2
Cc1ccccc1NC(=O)C/C(N)=N/O,4.2
N/C(CC(=O)Nc1ccccc1O)=N\O,4.2
N/C(CC(=O)Nc1ccccc1S)=N\O,4.2
CC1(C)C2CC3CC(C2)CC1(N)C3,10.48
Cn1c(C#N)ccc1-c1ccc(N)cc1,4.08
CNC(=O)/C(=N\OC)c1ccccc1O,0.49
COc1ccnc(-c2cc(OC)ccn2)c1,4.7
Clc1cccc(Cl)c1Cc1ncc[nH]1,6.99
CCc1cccc(CC)c1Cc1ncc[nH]1,7.05
CN1Cc2ccccc2C(c2ccccc2)C1,8.95
O=C(O)COC(=O)[C@@H]1CCCN1,7.45
O=C(NCCN1CCCC1)c1ccccc1Cl,8.27
N#CCC(=O)NN1Cc2ccccc2C1=N,7.51
CCCCCCCCOC(=O)[C@@H](N)CC,7.41
CCN(C)C(=O)Oc1cccc2c1CCN2,4.09
CCCCCCCCCC(=O)[C@@H](N)CC,8.14
COC(=O)CCC1CNc2cc(O)ccc21,3.6
COC(=O)CCC1CNc2cccc(O)c21,3.6
CCN1CCN(c2nc3ccccc3o2)CC1,7.65
N/N=C/Cc1cccc(C(F)(F)F)c1,2.71
N/N=C/Cc1ccc(C(F)(F)F)cc1,2.71
Sc1nc2c(Br)cc(Br)cc2[nH]1,3.64
COc1ccc(C2=NNCC2C)c(OC)c1,3.17
COc1ccc2c(c1)CCCc1nncn1-2,2.2
c1ccc2sc(CCC3CCCCC3)nc2c1,2.84
c1ccc(CCc2nc3ccccc3s2)cc1,2.84
CCCCNc1nc2[nH]ncc2c(=O)s1,0.73
CCCCNc1nc2[nH]ncc2c(=S)s1,1.92
CCc1cnc(NC(=O)c2snnc2C)s1,0.42
NC(c1cccc(Cl)c1)P(=O)(O)O,9.27
CCc1[nH]c2ccncc2c1CCN(C)C,9.56
C/C(=N\Cc1cccnc1)c1ccccc1,5.76
CN/C(=N\C#N)NCCSCc1ccccn1,4.28
COc1ccc(/C=N\c2ccncc2)cc1,4.91
CC(=O)N1N=C(c2ccncc2)OC1C,4.45
CC(=O)N1N=C(c2cccnc2)OC1C,3.76
CCCCN(CCCC)C(=O)c1ccccc1N,2.94
COc1ccccc1NC(=O)c1ccccc1N,2.3
Cc1nsc(C2=CCCN(CC#N)C2)n1,3.66
CCc1nc(C)nc(NCc2ccccc2)n1,5.41
Cc1nc(CF)nc(NCc2ccccc2)n1,3.61
CCc1cc(-c2nnc(S)o2)n(C)n1,1.77
CC(=O)SCCC(CN(C)C)SC(C)=O,9.1
Cc1cc2ncn(C(C)(C)C)c2cc1C,5.94
Cc1nc(N)nc(C(Cl)(Cl)Cl)n1,3.18
c1ccc(C2=NOCc3ccccc32)cc1,3.45
Clc1ccccc1C1=NOCc2ccccc21,2.44
CCCCN1CCC=C(c2nc(C)ns2)C1,8.02
NCC(O)CNS(=O)(=O)c1ccccc1,9.11
CCO/N=C/Nc1cc(Cl)cc(Cl)c1,3.1
CCCCCCOc1ccc(-n2ccnc2)cc1,6.06
Clc1cccc(/N=C2/NCCO2)c1Cl,4.0
Clc1cc(Br)ccc1/N=C1/NCCO1,4.3
Fc1ccc(F)c(/N=C2/NCCO2)c1,2.52
CCc1cccc(CC)c1/N=C1/NCCO1,7.36
CCO/N=C/Nc1ccc(OCC)c(C)c1,4.03
CCO/N=C/Nc1ccc(Cl)c(Cl)c1,3.31
CCO/N=C/Nc1cc(OCC)ccc1OCC,2.41
Nc1nc(N)nc(C(Cl)(Cl)Cl)n1,4.6
C/C(=N\C#N)NCc1ccc(Cl)nc1,4.11
CCCNc1nc(C)nc(C(=O)OCC)n1,2.91
COc1cccc(-c2cncn2C(C)C)c1,6.15
Cc1cc(C)n(-c2ccc(O)nn2)n1,2.61
CCCCCCCCSc1cc(C(N)=S)ccn1,2.88
CN(C)C(=O)Oc1ccc2ccccc2n1,2.56
CN(C)C(=O)Oc1cccc2cccnc12,2.58
Cc1cc(OC(=O)N(C)C)nc(C)n1,4.58
CCCCC=C(c1ccccc1)c1cccnc1,4.7
Nc1nnc(SCC(=O)Nc2nncs2)s1,0.16
CCc1ccc(NCc2ccc(C)cc2)cc1,4.3
COc1ccc(NCc2ccc(C)cc2)cc1,4.96
Cc1ccc(CNc2ccc(Cl)cc2)cc1,3.58
Cc1n[nH]c(=O)n1CCCn1ccnc1,6.79
Cc1cc(CBr)nc(Nc2ccccc2)n1,2.07
Clc1cc2nc(NCCCBr)sc2cc1Cl,3.22
CO/N=C/CC(=O)c1ccc(OC)cc1,2.97
NC(=S)N/N=C\c1cc(Cl)ccc1O,1.08
C/C(=N/NC(N)=S)c1ccccc1Cl,1.32
COc1cc(/C=N\NC(N)=S)ccc1O,2.16
Oc1ccc(/C=N/Cc2cccnc2)cc1,5.79
O=C(Cn1ccnc1)c1ccc(Br)cc1,6.73
O=C(Cn1ccnc1)Nc1cccc(O)c1,6.72
Cc1nccn1CC(O)c1ccc(Cl)cc1,7.05
Cc1nccn1CC(O)c1ccc(Br)cc1,7.05
Cn1nnnc1Sc1ncnc2[nH]cnc12,2.17
Cc1c2c(nc3c(O)cccc13)OCC2,3.73
Cc1c2c(nc3cc(O)ccc13)OCC2,3.93
Cc1c2c(nc3ccc(O)cc13)OCC2,3.61
CCC(=O)OC1CCN([11CH3])CC1,8.72
O=C(Oc1cncc(Br)c1)c1cccs1,2.13
N/N=C/c1cc2ccccc2[nH]c1=O,3.08
O=c1[nH]c2ccccc2cc1/C=N/O,1.37
O=C(O)c1ccc(-c2ccccc2)nc1,2.52
C=CCNc1ccccc1C(=O)NCC(C)C,2.62
COc1ccc2cnc3ccc(O)cc3c2c1,4.97
CN[C@@H]1CCCC[C@H]1C(=O)O,10.63
CCN1CCc2cc3nc(N)sc3cc2CC1,7.74
C1=CCC(c2cc3ccccc3o2)CNC1,9.53
Cn1ncc(C(=O)O)c1-c1ccccc1,1.11
COc1c2ccccc2nc2cc(I)ccc12,6.63
C#CCN(C)[C@H](CF)Cc1ccco1,6.69
C=CCNc1ccc(S(N)(=O)=O)cc1,2.75
Cc1cc(N2CCNCC2)c2ccccc2n1,9.07
Cc1cc2c(cc1N)n(C)c(=O)n2C,3.26
CCCN1CCC(c2cccc(OC)c2)CC1,9.61
COc1cc2ccnc3ccn4cnc1c4c23,5.94
CC(=O)c1sc(-c2cccnc2)nc1C,3.98
NNC(=O)c1cccnc1SCc1ccccc1,2.7
NNC(=O)c1cnn(-c2ccccc2)c1,2.69
OCCNCCc1c[nH]c2ccc(F)cc12,9.78
NCCSCCc1c[nH]c2ccc(F)cc12,9.71
NCCSCCc1c[nH]c2c(F)cccc12,9.71
