smiles,pka
COc1ccccc1Nc1nc2nonc2nc1O,10.12
O=C(O)C(Cc1ccccc1)n1cccc1,4.4
CC[C@](N)(CCC(=O)O)C(=O)O,2.09
CCCCn1c(=O)cc(O)c2ccccc21,7.56
O=C1NCCCc2c1oc1ccc(O)cc21,9.44
C=CCSc1nc(O)cc(C)c1C(N)=O,10.66
O=C(Nc1cccnc1)Nc1ccccc1Cl,10.83
NNC(=O)c1csc(-c2ccccc2)n1,12.68
CC(=O)Nc1ccc(Cl)cc1C(=O)O,3.37
Cc1nc(SCc2cccnc2)nc(O)c1C,12.71
C=C(C)CSc1nc(O)cc(C)c1C#N,9.97
Cc1cc(C(=O)NCc2cccnc2)no1,12.35
Sc1ncnc2scc(-c3ccccc3)c12,7.88
CCOc1cc(Br)c(C(=O)O)cc1OC,3.32
C=CCn1c(S)nnc1CCC(O)COCCC,7.85
COc1ccc(CCCc2nnc(S)o2)cc1,7.01
NN=C(S)NC1CC2CC1C1C=CCC21,6.86
COCCCNC(=S)NC(=O)c1ccccc1,11.63
Sc1nc2c(ccc3ccccc32)[nH]1,8.45
CC(C)C(=O)NNC(=O)c1ccccn1,6.49
O=C(Nc1ccccn1)c1ccc(Br)s1,13.29
CCn1c(S)nnc1-c1nn(C)cc1Cl,7.31
O=C(NC1CCCCCCC1)c1ccccc1O,8.19
O=C(O)C(S)[C@@H](S)C(=O)O,3.37
Cc1ccc(NC(=O)Nc2cccs2)nc1,9.82
CC(=O)Nc1ccc(-c2ccccc2)s1,11.23
Cc1nc(-c2cccs2)ccc1C(=O)O,3.78
Cc1cc2cc(OCC(=O)O)ccc2n1C,4.03
Cc1cccc(NC(S)=NC2CCCC2)c1,7.29
COC(=O)NNC(=O)COc1ccccc1C,10.06
Nn1c(S)nnc1COc1ccc(Cl)cc1,7.03
SC1=NCCc2ccccc2C1c1ccccc1,5.12
N#C/C=C1/NC(=O)c2ccccc2S1,10.18
CCCCCC(=O)NC(=S)NNC(=O)CC,9.62
O=S(=O)(Nc1ccccn1)c1cccs1,5.56
O=C(/C=C/c1cccs1)Nc1nccs1,8.07
O=C(O)CCn1nnc(-c2cccs2)n1,4.34
CC1CCN(C(=O)CSCC(=O)O)CC1,4.15
O=C(O)C1CC(c2ccccc2F)=NO1,3.19
C=CCN1C(=O)C(C(C)CC)NC1=S,10.95
Cc1nc(S)c(C#N)c(C)c1CCC#N,7.16
O=C(O)c1cc(Cl)c2c(c1)OCO2,3.93
Oc1ccccc1CNCCCNCc1ccccc1O,8.31
CCN1CN=C(S)N(Cc2ccccc2)C1,7.25
CC(=O)Nc1c(O)nc2ccccc2c1O,9.56
CCCn1c(S)nnc1-c1ccc(F)cc1,7.57
Oc1ccccc1CNc1cccc2cccnc12,9.23
O=C(Cc1cscn1)c1ccc(O)cc1O,7.85
C=CCNC(=S)NNC(=O)c1cccnc1,8.88
CCC(=O)NNc1nc2c(C)cccc2s1,12.59
CCCc1cc(C(=O)O)c2ccccc2n1,3.68
Cc1cc(SCC(=O)O)nc2ccccc12,4.39
C(Cc1nn[nH]n1)Cc1nn[nH]n1,5.58
O=C1OC(Nc2nccs2)c2ccccc21,13.18
Cc1ccnc(NC(=O)c2ccoc2C)c1,13.9
O=C(Nc1ccon1)c1cccc(Cl)c1,11.38
S=C(Nc1cccnc1)Nc1ccccc1Br,12.58
CCn1c2ccccc2c2nnc(NN)nc21,13.73
C=CCNC(=S)NNC(=O)c1ccncc1,9.21
CSc1ncccc1C(=O)NCC1CCCCC1,13.44
O=C(NN=C1CCCCCC1)c1ccncc1,9.89
CC(C)n1c(S)nnc1-c1ccccc1F,7.61
CCCCc1cc(=O)oc2cc(O)ccc12,7.79
Cc1occc1-c1nnc(S)n1CC(C)C,7.76
CCC(CC)C(=O)Nc1ccc(C)cc1O,8.89
COc1cc(Cl)c(C)cc1N=C(S)NN,6.18
O=C(CNc1ccccc1)NNC1=NCCC1,13.12
CN=C(S)Nc1cc(C)ccc1OC(F)F,6.76
CC(Cl)C(=O)NNc1cccc(Cl)n1,10.31
OC(CNCc1ccccc1Cl)C(F)(F)F,11.06
OCCCN=C(S)Nc1ccc2nccnc2c1,7
Nc1c(C(=O)O)nnn1Cc1ccccc1,3.65
O=C(O)/C=C/c1cccc2c1OCCO2,3.55
O=c1oc2cc(O)ccc2c2c1CCCC2,7.77
Nc1nc(-c2c(Cl)cccc2Cl)no1,11.58
Sc1nnc(Nc2cccc3ccccc23)s1,7.35
S=C(NCCc1ccccn1)Nc1ccccc1,13.5
COc1cc(C(=S)N2CCCC2)ccc1O,9.28
C=CCOc1cccc(CNn2cnnc2S)c1,7.51
CC(=O)Nc1ccn(-c2ccccc2)n1,11.4
CCOC(=O)Nc1cccc(C(=O)O)c1,3.91
CCOC(=O)c1oc2cccc(O)c2c1C,8.7
Oc1ncnc2nn(-c3ccccc3)nc12,10.63
O=C1NC(c2ccco2)Nc2ccccc21,10.19
CNC(=O)C(=O)Nc1ccc(C)cc1C,11.58
O=C(O)COc1ccccc1Cc1ccccc1,3.95
CCCCNc1nc(SC)nc2[nH]cnc12,9.71
Cn1cccc1CN=C(S)Nc1ccccc1F,6.78
Nc1nc(O)cc(Nc2ccccc2Cl)n1,12.48
Oc1ccnc(S/C=C/c2ccccc2)n1,12.02
O=C(O)c1cccc(CN2CCCCC2)c1,3.48
Cc1ccc(CC(=O)Nc2nncs2)cc1,6.85
Cc1ccc(C)n1-c1n[nH]c(S)n1,7.99
COC(=O)Cc1nnc(O)c2ccccc12,7.86
CCc1ccc(CNc2ccc(O)cc2)cc1,10.34
CSc1ccccc1NC(=O)CN1CCCCC1,12.59
O=C(O)/C=C/c1cnc2ccccc2c1,3.46
CCOC(=O)c1nnc(O)c2ccccc12,7.24
C=CCn1c(S)nnc1CCC(O)CCCCC,7.99
Cc1ccccc1NC(=O)CSc1ccncc1,13.78
O=C(CCCc1ccccc1)Nc1ccccn1,12.1
CCCC(=O)Nc1sc(C)c(C)c1C#N,10.52
Sc1nccc(-c2cc(Cl)sc2Cl)n1,8.39
COc1ccc(C2NC(=O)CS2)cc1OC,10.69
CC(C)C(=O)NNc1nc2ccccc2s1,12.45
COc1ccccc1Cc1nnnn1CC(=O)O,3.42
Nc1cc(C(F)(F)F)ccc1C(=O)O,4.71
CC1NC(=S)N(Cc2ccccc2)C1=O,10.96
CCCc1cc(-c2nnc(S)n2CC)cs1,8.04
COc1ccc(C(=O)CCC(=O)O)cc1,3.63
OC1(c2ccccn2)COc2ccccc2O1,9.74
CCCC(=O)NC(=S)Nc1ccccc1OC,9.33
CCOC(=O)c1cc(C)nc(O)c1C#N,9.96
Cc1ccc(NC(=O)Nc2ccno2)cc1,7.07
CC(/C=C/c1cccs1)=C\C(=O)O,4.34
CNC(=O)Nc1cc(C(C)(C)C)no1,7.6
COc1ccccc1NC(=O)NCc1ccco1,11.97
CCOC(=O)NC(O)C(=O)c1cccs1,11.58
Cc1cccc(N=C(S)NC2CCCC2)n1,4.19
CCc1ccccc1NNC(=O)c1snnc1C,11.53
O=C(CCC1CCCCC1)Nc1ccccc1O,8.79
Cc1ccc(C)n1-c1sccc1C(=O)O,3.51
O=C(CSc1nc[nH]n1)c1ccccc1,9.97
O=C(O)c1ccc(OCC2CCCO2)cc1,4.36
CN(C)c1nc(N)c2ncc(S)nc2n1,7.4
Cc1nc2ccc(P(=O)(O)O)cc2s1,1.23
CC1CCc2n[nH]c(C(=O)O)c2C1,3.6
CCOc1ccccc1C(=O)NCCC(=O)O,3.8
O=C(NCc1ccco1)c1ccc(O)nn1,6.94
Cc1nnc(SCC(=O)Nc2nccs2)s1,7.86
CCc1nnc(NC(=O)c2cccnc2)s1,8.14
CCOc1cc(C(=O)O)cc(Cl)c1OC,3.98
Cc1cc(O)n2nc(C(=O)O)nc2n1,2.74
O=C(O)CCNC(=O)c1ccc(Br)o1,3.17
O=C1NC(=O)C(=C2CCCCCC2)S1,6.21
Cc1cc(C)cc(NC(S)=NCCCO)c1,7.38
CCOc1ccc2[nH]c(NCCO)nc2c1,12.74
Cc1nc(N2CCOCC2)sc1C(=O)NN,13.76
Sc1nc2cc(-c3ccccc3)ccc2o1,7.63
COc1ccccc1-c1n[nH]c(SC)n1,8.85
O=C1CNC(=S)N1Cc1ccc(F)cc1,11.06
COc1ccccc1NC(=O)Nc1cnccn1,10.26
Oc1ccccc1C1CCCCC1c1ccccc1,10.44
Oc1ccc2ccccc2c1N=Nc1nccs1,11.79
COc1ccccc1CNC(=O)Nc1cccs1,10.78
N#CCN=C(c1ccccc1)c1ccccc1,11.92
CC(C)(C)N1CC(C(=O)O)CC1=O,4.49
CCOc1ccc(Cc2nnc(S)n2N)cc1,7.46
CC(C)(C)CC(=O)Nc1nn[nH]n1,5.2
CSc1nnc(O)n1-c1ccc(Cl)cc1,7.19
CCC(=O)Nc1nc2cc(OC)ccc2s1,7.94
Nc1ccc(CC2SC(=O)NC2=O)cc1,6.62
Cc1cc(N/C=C2\CCCCC2=O)no1,10.78
O=C(Nc1ccccc1Cl)OCc1cncs1,12.34
CCCCOC(=O)Nc1nnc(CCOCC)s1,11.91
CN(C)CCCSc1nc2ccccc2[nH]1,10.5
C#CC1(O)CC(C)NCC1(C)CCC#N,12.82
CC(C)c1nn2c(O)cc(=O)nc2s1,6.17
O=C(NC1=NCCS1)c1ccc(Br)s1,10.31
COC(=O)c1nc(O)c2ccccc2c1O,9.65
CCc1nnc(NC(=O)CCC(=O)O)s1,3.56
O=C(O)Cn1c(=O)cnc2ccccc21,3.46
Oc1cccc2ccc(N3CCOCC3)nc12,9.33
NNC(=O)CCc1nc2ccccc2[nH]1,11.79
Cc1nnc(SCc2c(C)noc2C)nc1O,11.83
Sc1ncnc2sc(Nc3ccccc3)nc12,7.38
Fc1ccc(NC(S)=Nc2nccs2)cc1,6.16
OC1c2c(F)cccc2N=C2CCCCN21,12.17
O=C(O)c1cccc(N(CCO)CCO)c1,4.75
O=C(O)Cc1csc(-c2ccccc2)n1,4.54
CCOc1ccccc1N1CN(CC)CN=C1S,6.92
Cc1sc2ccccc2[n+]1CCC(=O)O,4.09
O=c1oc2cc(O)ccc2c2ccccc12,7.67
CCn1c(S)nnc1-c1cccc(Cl)c1,7.49
CCSc1nc(O)cc(-c2ccccc2)n1,12.02
COCC(=O)Nc1nc2ccc(C)cc2s1,7.64
CC(C)Cn1c(S)nnc1-c1ccncc1,7.85
CN(C)C(S)=Nc1ccc(Br)cc1Cl,6.51
Oc1nc(N2CCCCC2)nc2c1CCCC2,12.73
OC(c1cccs1)c1nccc2ccccc12,12.83
O=C(NCCCO)C(=O)NCc1ccccn1,11.83
Cc1ccc(-c2nnc(S)n2C)cc1Cl,7.52
Oc1ccnc2c(C(F)(F)F)cccc12,10.43
CC1(C(=O)O)Oc2cccnc2NC1=O,2.18
O=C(CSc1nc[nH]n1)N1CCOCC1,9.96
O=C(NC1=NCCS1)C1CC2CCC1C2,10.96
Cc1ccc2c(c1)cc1c(O)nncn12,8.44
Cc1ccc(NC(=S)c2ccccc2)cc1,11.22
O=c1[nH]c2ccsc2c(=O)n1CCO,11.33
O=C(O)/C(Cc1c[nH]nn1)=N\O,2.83
CNc1nc(C)nc(-c2ccccc2O)n1,7.27
NC(CSCc1cccc(Br)c1)C(=O)O,1.45
Cc1cccnc1N=C(S)Nc1ncccc1C,6.58
Cc1nnnn1-c1cccc(C(=O)O)c1,3.92
COC(=O)COC(=O)c1ccc(O)cc1,8.49
COCCN=C(S)Nc1cccc2cnccc12,7.01
O=C(COc1ccccc1)Nc1ccccc1F,11.21
COCCCN1CCc2nc(S)nc(O)c2C1,9.27
Cc1cccc(CC(=O)Nc2ccon2)c1,8.99
COC(=O)CSCc1nc2ccccc2nc1O,10.95
Sc1nc2ccccc2n1CCOc1ccccc1,8.08
COc1ccccc1N=C(S)NCC1CCCO1,6.44
COc1cc(N=C(N)S)c(OC)cc1Cl,6.09
OCc1nc2ccccc2n1CCc1ccccc1,13.93
Fc1ccc(Nc2nc3ccccc3s2)cc1,13.16
COc1cccc(Nc2nc(O)nnc2C)c1,10.38
CCc1cc2c(SCC(=O)O)ncnc2s1,4.18
Cc1nc(-c2ccccn2)nc(S)c1Cl,7.1
O=C(NC(=S)NC1CC1)c1cccnc1,11.52
CC(=O)Nc1nnc(-c2ccccn2)o1,7.18
Cc1nn(C(C)CC(=O)O)c(C)c1C,4.62
COc1ccsc1C(=O)NCCN1CCOCC1,13.72
COc1ccccc1NC(=O)NN1CCCCC1,11.47
CCOC(=O)c1cc(C#N)c(S)nc1C,6.95
Cc1cccc(NC2SC(=O)NC2=O)c1,6.12
CCOC(=O)C1=C(C)N=C(S)NC1C,7.21
CCc1nnc(O)n1Cn1c(O)nnc1CC,5.91
O=C(Nc1ccc(F)cc1)Nn1cnnc1,11.62
O=C(NN=C1CCCC1)c1cc[nH]n1,9.12
Cc1nc(NC(=O)c2ccccc2)sc1C,11.95
Cc1cc(O)n2ncc(C(=O)O)c2n1,3.46
COc1ccccc1Nc1ncccc1C(=O)O,1.82
CCCc1nnc(NC(=O)C2CCCO2)s1,6.71
CCOC(=O)c1cnc2nc(C)nn2c1O,7.89
O=C(CSc1nccc(O)n1)c1ccco1,11.5
CCC(=O)Nc1nnc(C(C)(C)C)s1,6.99
CCCN1CN=C(S)N(CC2CCCO2)C1,7.24
Cn1c(C(=O)O)cc2cc(F)ccc21,3.38
COCCNC(=O)c1nn2cccnc2c1Cl,11.14
CN1CCN(c2nc(N)cc(O)n2)CC1,12.56
Cc1nnc(O)nc1NC(C)c1ccccc1,10.44
O=C(NN=C1CCCCC1)NC1CCCCC1,11.86
CCCC(C)C(=O)Nc1ccc(Cl)cn1,12.06
OCc1cc(O)c(OCc2ccccc2)cn1,10.33
CC(=O)NN=C(S)Nc1cccc(F)c1,6.6
CSc1nc2nc3c(c(O)n2n1)CCC3,8.46
CCCC(=O)Nc1cc(O)nc2ncnn12,8.43
Sc1nnc(Cc2cccc3ccccc23)o1,7.23
Cc1nc2c3ccccc3nc-2c(O)n1N,11.17
COc1c(Cl)cc(C(=O)NN)cc1Cl,13.78
OC1c2cc(Br)ccc2N=C2CCCN21,12.46
Cc1ccc(NCc2ccccc2O)c(C)c1,9.23
COc1cc(OC)nc(NC(=O)CCl)n1,10.75
CCc1ccccc1NC(=O)Nc1cnccn1,10.43
Cc1ccc(CCC(=O)Nc2nccs2)o1,7.98
O=C(O)CCCC(=O)Nc1ccccc1Br,3.39
O=Nc1c(O)[nH]c2ccc(F)cc12,6.6
N#Cc1ccsc1NC(=O)C1=COCCO1,9.68
CCC(CC)C(=O)Nc1nnc2n1CCS2,8.52
Cc1cc2nc3c(c(O)n2n1)CCCC3,8.93
O=C1NC(=O)N(c2ccccc2)C1=O,5.76
c1cc(-c2nnc3n2CCC3)n[nH]1,12.71
CCOc1ccccc1N=C(S)Nn1cnnc1,6.63
O=C(O)CCCNC(=O)OCc1ccccc1,4.04
O=C(NCCSc1ccccc1)c1cccnc1,13.84
CCOC(=O)C1C(=O)NCC2CCCC21,9.16
C=CCSc1n[nH]c(-c2cccs2)n1,8.78
C=CCNC(=S)NNC(=O)c1ccccc1,10.04
O=C1NC(c2cccs2)Oc2ccccc21,9.77
CCOC(=O)c1cc(O)nc2ccccc12,11.15
Cc1ccc2cccc(O)c2[n+]1[O-],7.72
CCCN1CN(CCc2ccccc2)CN=C1S,7.33
CN(C=O)CP(=O)(O)CN1CCCCC1,-0.75
OCc1ccccc1N=C(S)Nc1cccnc1,6.72
NC(S)=Nc1nccc(-c2cccs2)n1,6.72
CSc1ncc(OCc2ccccc2)c(O)n1,12.65
NC(=O)N(CCC(=O)O)c1ccccc1,4.26
O=C1CC(c2ccccc2)n2ncnc2N1,8.6
COCC(=O)NNC(=O)c1ccccc1OC,9
COc1ccccc1NC(=O)Nc1cccnc1,10.73
O=C(O)CC(c1ccccc1)n1cccc1,4.67
O=C(O)CCCCCCCCCCCc1ccccc1,4.95
Oc1ccc2ccccc2c1CNc1ccccn1,9
Cc1cc(=O)c2c(O)c(O)ccc2o1,7.61
Cc1cc(C)cc(Oc2nn[nH]n2)c1,5.32
CCOCCCNS(=O)(=O)Cc1ccccc1,10.86
O=C(O)c1cccc(N2CCCC2=O)c1,3.91
O=C(CC1NCCNC1=O)Nc1ccccc1,13.79
O=C(Nc1ccccn1)c1ccc(Cl)s1,13.27
Cn1c(S)nnc1-c1cc(Br)ccc1O,7.18
CCC(=O)c1ccc(NC(C)=O)cc1O,8.82
Oc1ccc2c(c1)oc1cc(O)ccc12,8.82
Cc1c(Br)cc(C(=O)O)c(C)c1C,4.02
Cc1cccc2c(N=O)c(O)[nH]c12,6.88
CN(C)C(=O)Nc1cnc2ccccc2c1,12.96
Cc1ccsc1C(=O)NN=C1CCCCCC1,10.85
C=C(C)CSCc1nc2ccccc2[nH]1,11.59
O=C(Nc1ccccn1)Nc1ccccc1Cl,10.65
Cc1ccc(SCC2=NNC(=O)C2)cc1,11.76
CCOc1ccc(C(O)c2nccn2C)cc1,12.83
Clc1cnc(Nc2cccnc2)c(Cl)c1,13.74
CC(=O)Cc1nsc(Nc2ccccc2)n1,10.03
Cc1cc(C(=O)N2CCCC2)[nH]n1,11.7
COn1c(=S)[nH]c2ccccc2c1=O,8.67
CCCCCOC(=O)CSc1nnc(O)nc1O,9.92
CC(CC(=O)O)CC(=O)Nc1nncs1,3.67
CC(=C/C(=O)O)/C=C/c1cccs1,4.34
CCC(=O)Nc1nnc(-c2ccco2)o1,7.14
O=C1C=C(O)c2c(O)cccc2C1=O,4.89
COc1ccccc1N=C(S)N1CCCCCC1,6.5
FC(F)(F)c1nc(S)c2ccccc2n1,6.88
CCCCOC(=O)CCNc1nnc(O)nc1O,11.39
CCCCP(=O)(CCCC)Cc1ccccc1O,9.28
O=C(Nc1ccccc1)c1ccc(O)nn1,7.07
Cc1csc(SCC(=O)Nc2nncs2)n1,6.79
CCC1NC(=S)N(C2CCCCC2)C1=O,10.95
COC(=O)c1c(O)nc2ccccc2c1O,10.58
NNC(=O)CSc1nnnn1-c1ccccc1,11.99
O=C(O)c1cc2c(cc1Br)OCCCO2,3.32
O=S(=O)(Nn1cnnc1)c1ccccc1,4.39
Sc1nncn2c1cc1oc3ccccc3c12,7.65
OCC(O)C(O)C(O)C(O)C1NCCS1,12.56
O=C(Oc1cccc(O)c1)C1CCCCC1,9.03
Cc1ccc(NC(S)=Nn2cnnc2)cc1,6.7
CCOC(=O)c1sc2ncnc(O)c2c1C,11.88
Cc1cc2c(C)c(C)c(O)nc2cc1N,12.89
O=C(O)CCSc1nnnn1-c1ccccc1,3.71
Cc1cccc(C)c1OCc1nnc(S)n1N,7.69
CC(C)C(=O)NC(=S)Nc1ccccn1,9.28
COc1cccc(-c2cnc(O)nc2O)c1,11.9
O=C(Nc1ccccc1F)Nc1ccccc1F,10.11
Cc1ccc(C(=O)NCCCC(=O)O)o1,4.07
Cc1nc2c(C#N)cnn2c(O)c1CCO,7.35
CSc1ccccc1N=C(S)NC1CCCCC1,6.7
O=C(O)CCCSCC(=O)Nc1ccccc1,4.06
COC(=O)NNC(=O)c1cccc(C)c1,9.8
COc1ccc(Cc2c(O)ncnc2O)cc1,11.89
Cc1ccccc1CSc1nnc(C)c(O)n1,11.83
Cc1cc(OCC(=O)O)c2ccccc2n1,3.66
COc1ccc(-c2ccc(CO)o2)cc1N,13.78
Cc1nc(NC(=O)C2CCCCC2)sc1C,8.04
O=C(O)CCn1c(=O)sc2ccccc21,3.68
NNC(=O)c1ccccc1OCc1ccccc1,13.57
Oc1cc(C(F)(F)F)nc2ccccc12,9.68
COc1ccc(Nc2nc(O)nnc2C)cc1,10.38
O=C(O)C1C(=O)NCC1c1ccccc1,3.95
COc1ccccc1N=C(S)NCc1cccs1,6.38
Cc1ccccc1-c1ccc(C(=O)O)s1,3.35
CC([C@H](O)c1ccccc1)N(C)C,13.88
O=C(Nc1nccs1)c1ccc(Cl)nc1,10.56
CC(NC(=O)Cc1ccccc1)C(=O)O,4.02
CCN(CC)c1ccc(NC(=O)OC)cc1,13.65
O=C(CSC1=NCCS1)Nc1ccccc1F,11.66
COC(=O)Cc1c(C)nc2ncnn2c1O,7.35
NC(=O)c1nn(-c2ccccc2)nc1N,10.49
COCc1nnc(NC(=O)c2cccs2)s1,7.56
O=C(c1ncc[nH]1)c1ccccc1Cl,9.97
COc1ccccc1CN1CCNC(=O)C1=O,11.43
OCCN(CCO)c1nc2ccccc2[nH]1,12.27
NC(COc1cc(Cl)cc(Cl)c1)=NO,8.2
COc1ccccc1NS(=O)(=O)N(C)C,9.23
CC(C)COC(=O)N1CCCC1C(=O)O,3.98
CCNc1nc(NCC)nc(C(=O)NN)n1,8.88
O=C(Nc1ccccn1)c1ccc(O)nn1,7.06
CCc1nnc(NC(=O)c2ccncc2)s1,8.25
O=c1cc(CO)oc(CN2CCCC2)c1O,9.26
CCc1cc(O)nc(SCc2cccnc2)n1,12.23
Oc1nc2ccccc2nc1NCc1ccccc1,12.14
CC(C)CNC(CC(=O)O)c1ccccc1,4.01
COc1ccccc1C(=O)NCc1ccccn1,13.99
Cc1nc(-c2ccccn2)sc1C(=O)O,3.05
CCCC1NC(S)=NC(C)=C1C(C)=O,7.42
Cn1nnc(NC(=O)c2ccccc2F)n1,10.61
Cc1ccc(NC(=O)Nc2cccs2)cc1,9.89
CCCCc1nc2ccccc2n1CC(=O)NN,12.78
CCCn1c2ccccc2c2cnnc(O)c21,8.45
Oc1nc(N2CCOCC2)nc2ccccc12,12.47
CCn1c(S)nnc1-c1cccc(Br)c1,7.46
C#CCSc1nc2nncc-2c(O)[nH]1,4.58
COCCCNC(=O)NC(=O)c1ccccc1,10.7
CCCc1nnc(NC(=O)c2cccs2)s1,7.7
O=C(O)CCn1[nH]c(=O)ccc1=O,3.96
Oc1ccc(C(=S)N2CCCCCC2)cc1,8.8
CN(C)CCCNC(=O)c1ccc(O)nn1,6.95
Cc1cc(O)n2c(n1)nc1ccccc12,12.7
O=C(NCCN1CCCCC1)Nc1ccccc1,13.58
Cc1cscc1NC(=O)/C=C/C(=O)O,3.35
Cc1cc(C)n2ncc(C(=O)O)c2n1,3.47
Nc1sc(-c2ccccc2)cc1C(=O)O,4.17
Nc1nc(N)c(Cn2ccnc2)c(O)n1,12.75
O=C(Nc1cc(F)ccc1F)C1CCCO1,10.94
CC(C)Cn1c(S)nnc1Cc1ccccc1,8.04
CN(C)Cc1c[nH]c2ncnc(O)c12,12.01
OCCSc1n[nH]c(-c2ccccc2)n1,9.32
NC(CC(=O)Nc1ccc(F)cc1)=NO,9.58
CCOC(=O)Cc1nc2ccccc2[nH]1,10.6
CCc1nnc(NC(=O)c2cnccn2)s1,7.21
COc1ccccc1Nc1nnc(C)c(O)n1,11.29
Sc1nnc(CSc2nc3ccccc3s2)o1,6.53
COc1ccccc1N=C(S)Nc1ccccn1,6.66
Cc1ccc(NC(=O)Nc2ccon2)cc1,8.27
N#CCc1cc(-c2ccccc2)[nH]n1,10.53
CC1CCN(c2ncccc2C(=O)O)CC1,2.45
CC(C(=O)O)N1Cc2ccccc2C1=O,3.54
N#Cc1ccccc1OCC(=O)NC(N)=O,11.48
O=C(O)c1sc2cccc(Cl)c2c1Cl,3.22
N#Cc1c2ccc(O)cc2n2ccccc12,8.98
O=C(CN1CCCCC1)Nc1ccccc1Cl,12.22
CC1CCN(CC(=O)Nc2nccs2)CC1,7.88
NC(CC(=O)O)C(O)C(O)C(=O)O,2.88
CN(C)CC1CSCCC1(O)c1ccccc1,13.79
CN1CCN(C(=O)N2CCNC2=O)CC1,13.67
Cc1cc(CN2CCCCC2)oc1C(=O)O,2.51
Nc1n[nH]c(-c2ccc(F)cc2)n1,13.35
Cc1cc(NC(=O)CN2CCCCC2)no1,8.86
Cc1cc(C)nc(Nc2ccccc2Cl)n1,12.1
CC(=C/C(=O)O)/C=C/c1ccco1,3.73
CNCCC1Sc2ccccc2Oc2ccccc21,9.43
CCNCc1nc(O)c2ccc(Cl)cc2n1,12
CCOC(=O)c1nsnc1NCCSC(=N)N,13.72
Cc1cnc(NC(=O)CN2CCCCC2)s1,7.95
O=C(O)CCn1c(CO)nc2ccccc21,4.11
CCc1oc(C(=O)O)cc1CN(CC)CC,2.75
OCCN(Cc1ccccc1)Cc1ccccc1O,8.17
O=C(CN1CCCCCC1)Nc1ccccc1F,11.55
ClCCNc1nc2cc(Cl)ccc2[nH]1,12.32
C=CCn1c(CC#N)nnc1N1CCOCC1,12.58
C[n+]1cccc(CNC(=O)C=NO)c1,9.28
Oc1ccc(-c2cn3ccccc3n2)cc1,9.48
CN(C)Cc1c(O)ccc2[nH]cnc12,7.45
Oc1nc2ccccc2n1CCCN1CCCCC1,12.48
CC(=O)c1sc(Nc2ccccn2)nc1C,9.3
CN1CCN(C(=O)Nc2ccccc2)CC1,13.41
Cc1[nH]cnc1CSCc1ccc(F)cc1,13.38
CC(C)Cc1nc2cc(N)ccc2[nH]1,13.48
Cc1ccc(NC(=O)CN2CCCC2)cc1,13.8
NC(Cc1ccccc1Sc1ccccc1)=NO,10.96
CCN(CC)Cc1cc(C(C)=O)ccc1O,6.6
CN(C)CCCNC1CS(=O)(=O)CC1O,13.72
COc1cc(C(CN)CC(=O)O)ccc1O,3.76
C[n+]1cccc(O)c1SCc1ccccc1,6.01
Oc1ccc(CC2CC3CCN2CC3)cc1O,9.71
O=C(O)C(c1ccccc1)N1CCCCC1,1.71
Cc1cccc(CC2SC(N)=NC2=O)c1,5.99
O=C(O)C1CCN(Cc2ccccn2)CC1,3.75
Cc1cc(O)ccc1Sc1ccc(O)cc1C,9.08
Cc1c(O)ccc2c(O)cc(=O)oc12,5.32
CN(C)CC#Cc1n[nH]c2ccccc12,13.84
O=C1CC(=O)Nc2cc(Cl)ccc2N1,6.51
Oc1cccc2cc(-c3ccoc3)ccc12,9.57
c1ccc(Nc2ncc3ccccc3n2)cc1,13.59
Oc1ccc2oc(-c3ccncc3)nc2c1,9.01
Nc1ncc(-c2ccc(F)cc2)[nH]1,12.68
Cc1ccc(-c2cnc(N)[nH]2)cc1,12.69
Cc1ccc(C(=O)O)c(C(=O)O)n1,0.33
NC(=O)c1csc(-c2ccccc2O)n1,8.79
NC(=O)C1CSC(c2ccccc2O)=N1,10.61
N#C/C(=N\O)C(=O)Nc1ccccc1,3.84
O=C(O)c1cc2sccc2c(NCCO)n1,1.71
O=c1ccnc(SCC2CCCCC2)[nH]1,7.74
O=c1ccnc(SCc2ccccc2)[nH]1,7.73
Cc1csc(Nc2cc3ccccc3cn2)n1,10.14
O=C1NCCSc2c1sc1ccc(O)cc21,9.52
NC(CCCCc1ccccc1)P(=O)(O)O,-0.24
COc1ccc(C(N)P(=O)(O)O)cc1,-0.34
N[C@H](C1CCCCC1)P(=O)(O)O,-0.24
NC(Cc1ccc(O)cc1)P(=O)(O)O,-0.25
CCC(CC)[C@@H](N)P(=O)(O)O,-0.24
NC(c1ccccc1)C(O)P(=O)(O)O,1
CCCCN(C)c1cc(Br)cc(Br)c1O,8.41
CCCCN(Cc1ccccc1)c1ccccc1O,10.19
O=C(O)c1cccc(Nc2ccccc2)c1,4.75
O=C(O)c1ccc(Nc2ccccc2)cc1,4.65
CC(C)C1=NCC(=O)Nc2ccccc21,12.39
Cc1sc2ncnc(SCC(=O)O)c2c1C,4.3
Cc1cc2c(SCCC(=O)O)ncnc2s1,4.34
CCOCCn1c(C(C)O)nc2ccccc21,13.8
Oc1cc(-c2ccccc2)nc2ncnn12,7.84
CSC1=NC2C(N1)N(C)C(=O)N2C,13.35
Cc1ccc(NC(=O)c2cnccn2)nc1,13.37
CCCN(CC)c1[nH]cnc2nncc1-2,6.3
Oc1cc(-c2ccccc2)nn2cnnc12,7.03
